ID_Error_V1,Df,kf,R_RI,I_RI,WaveL,dp,Np,Version,Hash,created_at,updated_at
2225,2.0,1.2,1.6,0.3,874.7,32.4,69.0,0.1,5d69a6849a590ecb5b0b69defd62881e7fdf636c,2019-07-16 07:43:32,2019-07-16 07:43:32
2226,2.14,1.2,1.8,0.55,873.5,67.6,46.0,0.1,8bc474cecad01f7355ab4907d95b422decceb8fa,2019-07-16 07:43:32,2019-07-16 07:43:32
2227,2.02,1.2,1.38,0.74,877.5,25.7,65.0,0.1,30344c12b18c901c4eb6d41de664c475d98fb177,2019-07-16 07:43:32,2019-07-16 07:43:32
2228,2.68,1.2,1.57,0.76,871.2,60.8,78.0,0.1,5b2de18b02316e4ce27d591ea7c29c138cd3aa26,2019-07-16 07:43:32,2019-07-16 07:43:32
2229,2.18,1.2,1.71,0.44,867.3,54.7,111.0,0.1,cd27745e66189fe5074863b29b5e371fb6192fcf,2019-07-16 07:43:32,2019-07-16 07:43:32
2230,2.65,1.2,1.96,0.81,870.8,63.1,32.0,0.1,34c4fa404cb2579a3c4132d4dfba06c92adc88a1,2019-07-16 07:43:32,2019-07-16 07:43:32
2231,2.73,1.2,1.43,0.68,879.1,40.4,57.0,0.1,62c17ebde70985661a62d595a631a2db006b7dbd,2019-07-16 07:43:32,2019-07-16 07:43:32
2232,1.95,1.2,1.53,0.71,862.5,43.5,50.0,0.1,91bbc9004d4f6813590a14a5286741300d92baa3,2019-07-16 07:43:32,2019-07-16 07:43:32
2233,2.71,1.2,1.55,0.94,868.1,42.5,75.0,0.1,a1d6a3bdcb1f5ed26fc1d0103eff234c71c9386b,2019-07-16 07:43:32,2019-07-16 07:43:32
2234,2.26,1.2,1.31,0.44,868.8,59.1,44.0,0.1,ae417c052338b295a70e092a484b5d6696d995bf,2019-07-16 07:43:32,2019-07-16 07:43:32
2235,2.55,1.2,1.34,0.61,864.1,86.2,64.0,0.1,f7730d06b0d6cb8cb39f54e44d80177a331f136b,2019-07-16 07:43:32,2019-07-16 07:43:32
2236,1.92,1.2,1.48,0.61,870.5,40.3,23.0,0.1,c5a9cf43ab1994898e11eebdb33509498eb1b967,2019-07-16 07:43:32,2019-07-16 07:43:32
2237,1.97,1.2,1.86,0.82,870.6,66.9,91.0,0.1,aa2ed36d0f6d8a2dab98cd2699b36a094024e0f9,2019-07-16 07:43:32,2019-07-16 07:43:32
2238,2.49,1.2,1.25,0.73,868.3,20.5,35.0,0.1,b88b6c9076fc82b3e805eb312ede1c3f51f8eccd,2019-07-16 07:43:32,2019-07-16 07:43:32
2239,2.72,1.2,1.2,0.13,863.8,44.9,8.0,0.1,4b9dbf0cf6129b0f036ed47d318b23392ad42d8e,2019-07-16 07:43:32,2019-07-16 07:43:32
2240,2.55,1.2,1.65,0.16,873.5,71.2,78.0,0.1,ae3cb4814aab117d4b89c829f374ab2e3bf7b75b,2019-07-16 07:43:32,2019-07-16 07:43:32
2241,2.69,1.2,1.47,0.71,875.0,57.0,80.0,0.1,6e4d9750b3d74df05e050b2db63dd93c210532d0,2019-07-16 07:43:32,2019-07-16 07:43:32
2242,2.45,1.2,1.14,0.31,873.8,35.0,76.0,0.1,d2b66ab79a270da0323d3b4f433d8bf10d1367d6,2019-07-16 07:43:32,2019-07-16 07:43:32
2243,2.71,1.2,1.44,0.69,867.7,21.1,82.0,0.1,978ea7583396ca7af656bc5de4072ddce35723b1,2019-07-16 07:43:32,2019-07-16 07:43:32
2244,2.36,1.2,1.38,0.06,868.7,52.3,65.0,0.1,bebca1ba765e92c7aca2fa6fb458b291a6fd21c3,2019-07-16 07:43:32,2019-07-16 07:43:32
2245,2.33,1.2,1.16,0.18,862.0,74.5,113.0,0.1,a6552cd703c64cb81dad9e6634e73295a5930a08,2019-07-16 07:43:32,2019-07-16 07:43:32
2246,2.66,1.2,1.9,0.4,866.3,20.7,122.0,0.1,de9157f4b7017772b0f42a5c876888f5af6911ba,2019-07-16 07:43:32,2019-07-16 07:43:32
2247,2.21,1.2,1.6,0.55,865.0,57.4,55.0,0.1,9c02607e7453c9a2372e7f2b6bad39f6fa6c9df6,2019-07-16 07:43:32,2019-07-16 07:43:32
2248,2.66,1.2,1.66,0.39,869.6,87.2,48.0,0.1,b5ef41d46aff81fd7698aa84411edb1df5a3e695,2019-07-16 07:43:32,2019-07-16 07:43:32
2249,2.66,1.2,1.57,0.38,874.7,86.2,68.0,0.1,3cab34a8d4654a4d98d2650eb22462d5c409c1bb,2019-07-16 07:43:32,2019-07-16 07:43:32
2250,2.48,1.2,1.67,0.51,872.5,34.0,68.0,0.1,bad2d611f52665629e4d02dd580d945ce4c97ab5,2019-07-16 07:43:32,2019-07-16 07:43:32
2251,2.47,1.2,1.69,0.86,871.2,67.6,29.0,0.1,941aa6899d11fde99cd12161e011981ac1b16df5,2019-07-16 07:43:32,2019-07-16 07:43:32
2252,2.17,1.2,1.61,0.21,876.5,32.4,45.0,0.1,ba97fbef0d59ca1069a693ff9016076ceb305cd0,2019-07-16 07:43:32,2019-07-16 07:43:32
2253,2.79,1.2,1.55,0.47,863.1,81.5,73.0,0.1,533a2899f09af02d8fc58898ea3cdd5754de6a98,2019-07-16 07:43:32,2019-07-16 07:43:32
2254,2.32,1.2,1.79,0.16,857.9,42.5,34.0,0.1,a9787fbfbaaef61f4da7cb110d2111cb9f05fbc8,2019-07-16 07:43:32,2019-07-16 07:43:32
2255,2.57,1.2,1.66,0.05,861.7,77.1,51.0,0.1,c942544b4063dc1b8d2239ce20bf7685944c330e,2019-07-16 07:43:32,2019-07-16 07:43:32
2256,2.21,1.2,1.39,0.1,871.3,35.4,95.0,0.1,ba9a75b4e3c3a79e6bca9c1f1ff2af144e1b33a3,2019-07-16 07:43:32,2019-07-16 07:43:32
2257,2.31,1.2,1.72,0.48,873.3,65.0,67.0,0.1,8482a28fef4b192943e7606b83b34cfee90f8089,2019-07-16 07:43:32,2019-07-16 07:43:32
2258,2.6,1.2,1.56,0.61,880.0,56.5,74.0,0.1,14b53ee326d308c70870e8818cacae87475ce6dc,2019-07-16 07:43:32,2019-07-16 07:43:32
2259,2.64,1.2,1.94,0.35,868.0,62.2,48.0,0.1,c2b5fb2793e3ae403d820b468a9130470c498df8,2019-07-16 07:43:32,2019-07-16 07:43:32
2260,2.64,1.2,1.11,0.32,868.3,36.1,113.0,0.1,8c5d1fd9dab112fbf00b2302051ea28d63d6856f,2019-07-16 07:43:32,2019-07-16 07:43:32
2261,2.34,1.2,1.71,0.89,870.4,22.7,105.0,0.1,72ee0dbe3ebb0e9b353e7061d362712c7b6f3317,2019-07-16 07:43:32,2019-07-16 07:43:32
2262,1.99,1.2,1.3,0.27,871.7,80.9,131.0,0.1,03f338602a8820a5e80497759b85ffc72c80d65f,2019-07-16 07:43:32,2019-07-16 07:43:32
2263,2.38,1.2,1.68,0.34,869.3,37.4,96.0,0.1,6d68b3f987648a24fc54c72b8d59924a381aa0c0,2019-07-16 07:43:32,2019-07-16 07:43:32
2264,1.88,1.2,1.8,0.25,864.0,42.2,45.0,0.1,6f7462fdd6146a452e731d56ce9855dd4d810da8,2019-07-16 07:43:32,2019-07-16 07:43:32
2265,2.63,1.2,1.79,0.08,865.2,50.2,95.0,0.1,53986b7093c40b8d6eedde48d7213db5446a0819,2019-07-16 07:43:32,2019-07-16 07:43:32
2266,2.6,1.2,1.52,0.62,866.2,79.0,73.0,0.1,327c5205665bba34e1f90232ee6dfcfa577d5137,2019-07-16 07:43:32,2019-07-16 07:43:32
2267,1.92,1.2,1.21,0.14,876.4,47.0,97.0,0.1,0d821f5236761e5022365d88e46a4f901dcf7196,2019-07-16 07:43:32,2019-07-16 07:43:32
2268,1.97,1.2,1.14,0.69,873.8,67.4,64.0,0.1,df024faef4d9b33834b255d4935c71e600667ce1,2019-07-16 07:43:32,2019-07-16 07:43:32
2269,2.48,1.2,1.34,0.85,867.1,66.3,52.0,0.1,8c82d084dc8f822e6c1877ee85efe9d80e79e207,2019-07-16 07:43:32,2019-07-16 07:43:32
2270,2.39,1.2,1.34,0.96,882.4,63.9,33.0,0.1,9bbaed621d062d8516670b7224b276be6a2a3355,2019-07-16 07:43:32,2019-07-16 07:43:32
2271,2.06,1.2,1.64,0.49,877.5,64.8,65.0,0.1,58d4f1e29636564451c09f6966dc7bd6b882c604,2019-07-16 07:43:32,2019-07-16 07:43:32
2272,2.02,1.2,1.91,0.15,874.8,82.2,42.0,0.1,93d973c246c03ae2a63bf84364380a5b86751ba0,2019-07-16 07:43:32,2019-07-16 07:43:32
2273,2.09,1.2,1.68,0.56,880.1,76.0,94.0,0.1,45201bdf3a998b3b00feb509cff82c5ee8c313f5,2019-07-16 07:43:32,2019-07-16 07:43:32
2274,2.36,1.2,1.52,0.65,866.4,79.9,69.0,0.1,d9c3374cc4de7c4005b6546f2114a42c08f86002,2019-07-16 07:43:32,2019-07-16 07:43:32
2275,2.67,1.2,1.7,0.55,875.6,74.1,33.0,0.1,4307dc6951d89b1297a4c0636e4e01e0736dc3b2,2019-07-16 07:43:32,2019-07-16 07:43:32
2276,1.97,1.2,1.49,0.92,873.7,53.6,90.0,0.1,a7490f960c71abbbd7ab23a409400dc31157510a,2019-07-16 07:43:32,2019-07-16 07:43:32
2277,2.14,1.2,1.97,0.51,869.1,87.9,75.0,0.1,a51c9e0ca26a35c851d01e5f452e4a854a262065,2019-07-16 07:43:32,2019-07-16 07:43:32
2278,2.68,1.2,1.65,0.54,873.4,61.0,92.0,0.1,cf9472dc2b42cf06c9006117498398ef1601bda3,2019-07-16 07:43:32,2019-07-16 07:43:32
2279,2.12,1.2,1.85,0.3,869.4,38.5,70.0,0.1,1ac862d7dd4a6040ade504b76bc3de131b8f267b,2019-07-16 07:43:32,2019-07-16 07:43:32
2280,1.81,1.2,1.89,0.32,873.5,55.4,54.0,0.1,ab584f1528a58bd0f812afa788e5e689b35709ae,2019-07-16 07:43:32,2019-07-16 07:43:32
2281,2.44,1.2,1.3,0.41,869.5,45.1,83.0,0.1,1508948ca5cb8583c3fb88d36dc5ee25ebf88fcb,2019-07-16 07:43:32,2019-07-16 07:43:32
2282,2.63,1.2,1.45,0.37,866.6,59.6,64.0,0.1,5020c2b4f8276c04fe939d0fe519efe7757f9d1d,2019-07-16 07:43:32,2019-07-16 07:43:32
2283,2.71,1.2,1.75,0.53,873.5,35.5,75.0,0.1,9cdd59194a665b89c66c353dc42dbcff957c460b,2019-07-16 07:43:32,2019-07-16 07:43:32
2284,2.36,1.2,1.71,0.35,871.6,46.8,56.0,0.1,abfae78284ad2f274893d3409d9eeb6276380701,2019-07-16 07:43:32,2019-07-16 07:43:32
2285,2.69,1.2,1.37,0.59,872.6,83.9,69.0,0.1,991c337eefc1cb43d7e10a5bb7e979f7f6bd7e37,2019-07-16 07:43:32,2019-07-16 07:43:32
2286,2.62,1.2,1.61,0.82,869.2,52.6,17.0,0.1,e70abac17cbda476f816447294c04696f97eac0e,2019-07-16 07:43:32,2019-07-16 07:43:32
2287,2.51,1.2,1.29,0.29,866.3,86.1,74.0,0.1,7248620bdd1ce72b9229bf34d03ee0452cba82cd,2019-07-16 07:43:32,2019-07-16 07:43:32
2288,2.71,1.2,1.51,0.03,867.4,57.1,4.0,0.1,545f19dc04ba07a38239dd0848917caf0996b94b,2019-07-16 07:43:32,2019-07-16 07:43:32
2289,2.33,1.2,1.43,0.81,873.1,61.4,93.0,0.1,b73b0c34a928091641433fde0bd139afac8e1ae3,2019-07-16 07:43:32,2019-07-16 07:43:32
2290,2.03,1.2,1.43,0.94,871.4,61.8,86.0,0.1,d55b83842cb25da4fcd8cb40517a2a0d82103d07,2019-07-16 07:43:32,2019-07-16 07:43:32
2291,2.15,1.2,1.92,0.6,868.3,62.6,55.0,0.1,5d08ec475e4f896455a10205437dacdf2b32156e,2019-07-16 07:43:32,2019-07-16 07:43:32
2292,1.96,1.2,1.68,0.04,879.3,42.4,80.0,0.1,bf0cf1ce0f9810cc58b0c220e64a591eb8709d7e,2019-07-16 07:43:32,2019-07-16 07:43:32
2293,2.77,1.2,1.21,0.66,864.0,60.6,57.0,0.1,8dfde141389ab5dc73752abcff8ef689d1fe8980,2019-07-16 07:43:32,2019-07-16 07:43:32
2294,1.97,1.2,1.16,0.35,870.2,67.6,118.0,0.1,10436a008d9e9734bd25675d18d510e911ee7391,2019-07-16 07:43:32,2019-07-16 07:43:32
2295,2.42,1.2,1.15,0.88,871.5,27.4,39.0,0.1,92a72bcdb0e54eb56cabc8513306d646d0b77b95,2019-07-16 07:43:32,2019-07-16 07:43:32
2296,2.56,1.2,1.65,0.57,869.1,93.5,73.0,0.1,77464a5d23b85d4f44ca1e2e01c37f15e0f5322c,2019-07-16 07:43:32,2019-07-16 07:43:32
2297,2.77,1.2,1.41,0.09,871.2,58.4,79.0,0.1,de68a609641849b4d6bf2dd10d4e5414ccd83ff4,2019-07-16 07:43:32,2019-07-16 07:43:32
2298,2.56,1.2,1.52,0.14,877.1,64.4,47.0,0.1,e85406b67915e207b36dd7bf136a902410f50914,2019-07-16 07:43:32,2019-07-16 07:43:32
2299,2.35,1.2,1.53,0.22,864.7,48.1,73.0,0.1,4827f39f60e7ef52773a8ba1576e38b279d9c1f7,2019-07-16 07:43:32,2019-07-16 07:43:32
2300,1.96,1.2,1.45,0.94,861.9,56.9,71.0,0.1,1c9a5d37b48f0a7cb5da6c675512a7288b672b17,2019-07-16 07:43:32,2019-07-16 07:43:32
2301,1.81,1.2,1.74,0.41,865.4,91.3,35.0,0.1,731d1bcc31f8e01cc488e8bb0b1211ed0527cee0,2019-07-16 07:43:32,2019-07-16 07:43:32
2302,1.96,1.2,1.83,0.57,870.9,70.9,67.0,0.1,ccd19fc2e67161136badaeafbc09c303bf38d22d,2019-07-16 07:43:32,2019-07-16 07:43:32
2303,1.87,1.2,1.38,0.35,873.5,68.2,48.0,0.1,58c957c03fff4804fcb33d184b5429f322b3f386,2019-07-16 07:43:32,2019-07-16 07:43:32
2304,2.31,1.2,1.47,0.4,866.3,30.1,57.0,0.1,52795d457157b4c72f0f45e2276d39ab6707a9e4,2019-07-16 07:43:32,2019-07-16 07:43:32
2305,2.72,1.2,1.68,0.28,868.7,57.5,35.0,0.1,b1c094819114f9a520254488b5f18877ab5eb243,2019-07-16 07:43:32,2019-07-16 07:43:32
2306,2.35,1.2,1.24,0.42,860.1,75.1,41.0,0.1,949553de173914d8bbd16f87e828c2cb26de3523,2019-07-16 07:43:32,2019-07-16 07:43:32
2307,2.63,1.2,1.63,0.81,865.2,70.5,71.0,0.1,ee44eebf2ca7ff1b55df50674747194684ebbcb1,2019-07-16 07:43:32,2019-07-16 07:43:32
2308,2.24,1.2,1.65,0.7,864.5,45.8,41.0,0.1,500855ac805975c11d510037cba829602dea1a26,2019-07-16 07:43:32,2019-07-16 07:43:32
2309,2.53,1.2,1.54,0.32,865.1,31.7,36.0,0.1,6fa0537adccf13f3ded5c8bfceea9bb718fe2507,2019-07-16 07:43:32,2019-07-16 07:43:32
2310,1.96,1.2,1.96,0.49,874.0,27.0,49.0,0.1,5753b3e3716866f00cc9f9850c77fce99e761663,2019-07-16 07:43:32,2019-07-16 07:43:32
2311,2.5,1.2,1.72,0.7,868.4,28.6,39.0,0.1,10b1699f82aef6f5278386910dc13c7bebdce4b8,2019-07-16 07:43:32,2019-07-16 07:43:32
2312,1.86,1.2,1.67,0.17,869.0,59.8,41.0,0.1,e76e9d47704eba247cc2d4cbc85313b59306edbd,2019-07-16 07:43:32,2019-07-16 07:43:32
2313,2.01,1.2,1.23,0.58,871.7,50.9,72.0,0.1,2cfca06d6494ea17e8b52b16ebe66dce63295ed6,2019-07-16 07:43:32,2019-07-16 07:43:32
2314,2.01,1.2,1.95,0.76,875.8,51.4,12.0,0.1,ed8ee310e54af175f79e2d027d91fcb06cd72d88,2019-07-16 07:43:32,2019-07-16 07:43:32
2315,2.46,1.2,1.37,0.75,872.1,45.6,38.0,0.1,2cefe933f79db2caeeed2f207abf1f4a012bee5f,2019-07-16 07:43:32,2019-07-16 07:43:32
2316,2.65,1.2,1.87,0.6,875.5,53.2,15.0,0.1,134b4bcbd7d47cd5c2d0ae2c10789c6ab40902a2,2019-07-16 07:43:32,2019-07-16 07:43:32
2317,2.03,1.2,1.49,0.34,875.3,55.5,83.0,0.1,24ff8400cc2c4e88116a17e8684bb65e5cba3a03,2019-07-16 07:43:32,2019-07-16 07:43:32
2318,2.02,1.2,1.86,0.36,871.8,62.3,51.0,0.1,84cf57dd0e9f6289ef93a54e493fdc48dffa0a8b,2019-07-16 07:43:32,2019-07-16 07:43:32
2319,2.62,1.2,1.46,0.28,864.2,52.0,107.0,0.1,2e865568bf8264de8ef29a8cf64abf98d3718e92,2019-07-16 07:43:32,2019-07-16 07:43:32
2320,2.65,1.2,1.84,0.09,877.4,56.5,107.0,0.1,c2aa97530412a04eb58f2506ed56ea61d1c115b9,2019-07-16 07:43:32,2019-07-16 07:43:32
2321,2.48,1.2,1.26,0.58,870.7,63.3,39.0,0.1,6876292a2612c3cd040e150c63a2ed67ba1dfdb5,2019-07-16 07:43:32,2019-07-16 07:43:32
2322,2.06,1.2,1.89,0.63,873.5,46.3,120.0,0.1,29a1e1dde6c9cd55e51819bb2a87d36ed6e895c6,2019-07-16 07:43:32,2019-07-16 07:43:32
2323,2.1,1.2,1.74,0.64,869.6,59.6,17.0,0.1,814d81c0d6f92598effdc5f19f074b3ab57f7b0d,2019-07-16 07:43:32,2019-07-16 07:43:32
2324,1.86,1.2,1.16,0.82,870.8,83.3,21.0,0.1,bde46468decd4c830215fc1170be05e960f1ae91,2019-07-16 07:43:32,2019-07-16 07:43:32
2325,2.63,1.2,1.49,0.82,872.3,51.2,70.0,0.1,cf59df02db83cbe196d9de4751e553abe9b2e2df,2019-07-16 07:43:32,2019-07-16 07:43:32
2326,2.28,1.2,1.57,0.6,870.1,25.8,79.0,0.1,21f6388c87eef337f56cd3b9ceecc70b87fd9ea4,2019-07-16 07:43:32,2019-07-16 07:43:32
2327,2.34,1.2,1.65,0.62,878.0,69.9,53.0,0.1,bad6d70a82d56852197028b898fa449984ddee3e,2019-07-16 07:43:32,2019-07-16 07:43:32
2328,2.27,1.2,1.39,0.06,868.9,35.7,56.0,0.1,b967490dbfba9d7870008ac662ed393bb88b5222,2019-07-16 07:43:32,2019-07-16 07:43:32
2329,2.46,1.2,1.38,0.5,873.5,32.4,11.0,0.1,48786cdef46a1d1676823ea5b47856d1c9149bbb,2019-07-16 07:43:32,2019-07-16 07:43:32
2330,1.98,1.2,1.6,0.72,875.7,69.9,69.0,0.1,07c4ca36ce41c3ad5b5f20234e5723cf5d8115b5,2019-07-16 07:43:32,2019-07-16 07:43:32
2331,2.12,1.2,1.36,0.03,861.5,69.2,58.0,0.1,c0ea899d3ff0bdb606d3ca92f85e040c1f5d102e,2019-07-16 07:43:32,2019-07-16 07:43:32
2332,2.09,1.2,1.67,0.62,878.8,57.2,83.0,0.1,c535ec4bc7db65688471314ffa9845c905e24004,2019-07-16 07:43:32,2019-07-16 07:43:32
2333,2.39,1.2,1.59,0.36,872.7,77.3,80.0,0.1,8ab0c360a3b23862f3dc52758edeb33ccd8d4292,2019-07-16 07:43:32,2019-07-16 07:43:32
2334,2.64,1.2,1.89,0.51,880.7,58.5,79.0,0.1,f3c2bcc8f43e5e0c85a3fba05db3112d601550ff,2019-07-16 07:43:32,2019-07-16 07:43:32
2335,2.38,1.2,1.09,0.36,866.0,94.6,24.0,0.1,25b4503ad87787eff40443720f9b477f6e1c7ff6,2019-07-16 07:43:32,2019-07-16 07:43:32
2336,1.89,1.2,1.37,0.87,868.7,47.1,64.0,0.1,9c2e4e16df97c328845baa6b0a27e69740bc4875,2019-07-16 07:43:32,2019-07-16 07:43:32
2337,1.81,1.2,1.76,0.44,873.2,37.5,116.0,0.1,6ee68c3b1e48390812cc76b35e82ab3573fc392d,2019-07-16 07:43:32,2019-07-16 07:43:32
2338,1.99,1.2,1.71,0.03,873.3,76.2,40.0,0.1,09417d0e774f6ceb5161974e13e0b2d4d956db47,2019-07-16 07:43:32,2019-07-16 07:43:32
2339,2.01,1.2,1.56,0.59,872.7,49.1,93.0,0.1,692dffa81bb16d88fed8a4f36581325ef5a749e5,2019-07-16 07:43:32,2019-07-16 07:43:32
2340,2.46,1.2,1.41,0.38,875.3,52.5,60.0,0.1,1b5dc074df73c63de0a43d3aa3ea6eb2ff4df25b,2019-07-16 07:43:32,2019-07-16 07:43:32
2341,1.94,1.2,1.7,0.3,865.3,51.2,67.0,0.1,2343c4acdeea5b4c836e6990fceea88bfc548a3a,2019-07-16 07:43:32,2019-07-16 07:43:32
2342,2.32,1.2,1.23,0.91,864.4,50.7,56.0,0.1,bc46a0c92793d4795c69ea6124029bdcb4278bb1,2019-07-16 07:43:32,2019-07-16 07:43:32
2343,2.27,1.2,1.48,0.97,869.1,60.4,69.0,0.1,23884a95d42caa46400775a2244560e7a9f95391,2019-07-16 07:43:32,2019-07-16 07:43:32
2344,2.68,1.2,1.58,0.49,871.9,73.9,110.0,0.1,50a0ac66e4c26fb475fe5dc178934e613cb3a38b,2019-07-16 07:43:32,2019-07-16 07:43:32
2345,2.76,1.2,1.26,0.12,868.0,32.0,54.0,0.1,ab04298072705259212235c021905335a1ab409c,2019-07-16 07:43:32,2019-07-16 07:43:32
2346,2.62,1.2,1.17,0.55,864.6,88.2,75.0,0.1,1f09a12788eee3e932eedafb8d7260b1e6ad39be,2019-07-16 07:43:32,2019-07-16 07:43:32
2347,2.74,1.2,1.91,0.19,876.8,70.7,96.0,0.1,7ad20b6db6b5027d670e8fcde31a7921e5220c8e,2019-07-16 07:43:32,2019-07-16 07:43:32
2348,2.56,1.2,1.48,0.58,879.5,30.6,77.0,0.1,90a926bd4e73f55370a4ff19bfb6fab1b2084101,2019-07-16 07:43:32,2019-07-16 07:43:32
2349,2.38,1.2,1.36,0.62,866.8,57.9,96.0,0.1,a2689de73cd376be867db99a9cb7980e01460aad,2019-07-16 07:43:32,2019-07-16 07:43:32
2350,1.83,1.2,1.61,0.32,862.5,69.4,79.0,0.1,1f3693188648710f93f9eec4ea0e0f6356db1fea,2019-07-16 07:43:32,2019-07-16 07:43:32
2351,2.4,1.2,1.45,0.11,867.8,24.5,42.0,0.1,1ac07d97e7860162cac8c5fe864a0452f6a738ba,2019-07-16 07:43:32,2019-07-16 07:43:32
2352,1.93,1.2,1.64,0.56,868.4,59.0,71.0,0.1,5cf38c14ed610ab174231b4a65331bad45c915cc,2019-07-16 07:43:32,2019-07-16 07:43:32
2353,1.84,1.2,1.5,0.97,882.6,63.3,39.0,0.1,173c70a6c9caadb540e14a875354b3721f3e8731,2019-07-16 07:43:32,2019-07-16 07:43:32
2354,2.22,1.2,1.46,0.85,865.2,59.4,83.0,0.1,a785dbd6c53dff625a915132242af7ae2747b017,2019-07-16 07:43:32,2019-07-16 07:43:32
2355,2.71,1.2,1.67,0.55,871.5,59.7,98.0,0.1,0aeaf7fa646cd88f2d1e7880ec8800bc367905d1,2019-07-16 07:43:32,2019-07-16 07:43:32
2356,2.08,1.2,1.18,0.32,865.1,83.6,36.0,0.1,a6d740d11bddf823618b4a36800e4bcbf5378527,2019-07-16 07:43:32,2019-07-16 07:43:32
2357,2.49,1.2,1.82,0.1,859.4,47.2,23.0,0.1,357d63b39842bb65742f15b8278303c7877572a4,2019-07-16 07:43:32,2019-07-16 07:43:32
2358,2.45,1.2,1.36,0.73,871.6,56.6,48.0,0.1,c8403963599d0494ba139799a960d17533cb1d97,2019-07-16 07:43:32,2019-07-16 07:43:32
2359,2.31,1.2,1.93,0.15,871.1,80.6,58.0,0.1,3bfd88a4c5b6d91b50ef1a9a47dfd52a3323b53d,2019-07-16 07:43:32,2019-07-16 07:43:32
2360,2.25,1.2,1.61,0.19,874.7,36.2,74.0,0.1,61baefdd39d70b137ffe1df702b31beb7e980f1b,2019-07-16 07:43:32,2019-07-16 07:43:32
2361,1.88,1.2,1.85,0.83,868.3,36.5,58.0,0.1,03a4d8607aabc37c84bd87768de89391b7e51161,2019-07-16 07:43:32,2019-07-16 07:43:32
2362,2.61,1.2,1.72,0.53,882.1,67.5,69.0,0.1,c329d301ab7a2dc8c763c998cfe7fc20d8ef2af2,2019-07-16 07:43:32,2019-07-16 07:43:32
2363,2.15,1.2,1.74,0.43,881.2,27.1,84.0,0.1,18678eb50c3e6e7545529552d1672c6013e751ae,2019-07-16 07:43:32,2019-07-16 07:43:32
2364,2.68,1.2,1.66,0.06,865.9,57.6,99.0,0.1,e38254aa5d4f0283e1907cf6bd3a10f98c7449a2,2019-07-16 07:43:32,2019-07-16 07:43:32
2365,2.56,1.2,1.28,0.16,864.4,58.7,40.0,0.1,9937395211d807885cd05acbc31c56b77284ea19,2019-07-16 07:43:32,2019-07-16 07:43:32
2366,2.29,1.2,1.53,0.8,870.4,23.2,54.0,0.1,dddf22264acb78393ebcf5e891ce4be0af66b6f9,2019-07-16 07:43:32,2019-07-16 07:43:32
2367,2.36,1.2,1.64,0.66,869.7,54.9,129.0,0.1,154926bf3d35d8266fda8c0f8ea4af4cfa073db0,2019-07-16 07:43:32,2019-07-16 07:43:32
2368,2.65,1.2,1.75,0.67,870.0,47.6,61.0,0.1,219090f12932e097f97811787b5feba4ea63a6e2,2019-07-16 07:43:32,2019-07-16 07:43:32
2369,2.72,1.2,1.4,0.44,867.9,70.4,47.0,0.1,118a58b72e92ccba7be45bd740e061d410f2ecba,2019-07-16 07:43:32,2019-07-16 07:43:32
2370,1.85,1.2,1.92,0.78,878.6,56.2,75.0,0.1,1dd8e567807978c07af11f23357ed5b029ebea53,2019-07-16 07:43:32,2019-07-16 07:43:32
2371,2.58,1.2,1.39,0.11,865.8,72.9,42.0,0.1,b57ca8bc31c20f01ae20150ee3e6b6a61f4675ca,2019-07-16 07:43:32,2019-07-16 07:43:32
2372,1.96,1.2,1.53,0.68,873.4,72.1,68.0,0.1,394026211e8dbde58b6b26561a5822d5af6af8a3,2019-07-16 07:43:32,2019-07-16 07:43:32
2373,2.71,1.2,1.92,0.54,876.0,34.5,33.0,0.1,6042916838114c87ab1e32abc773eb5119dc31b5,2019-07-16 07:43:32,2019-07-16 07:43:32
2374,2.34,1.2,1.52,0.64,869.9,80.2,64.0,0.1,f1b69095cd2faef926b2e3b2344fc6b1d4a29b10,2019-07-16 07:43:32,2019-07-16 07:43:32
2375,1.97,1.2,1.48,0.79,876.9,57.5,78.0,0.1,248a1638346fd9fc462cca9001fc5e6cf4876fea,2019-07-16 07:43:32,2019-07-16 07:43:32
2376,2.61,1.2,1.21,0.2,872.7,49.8,61.0,0.1,3db5aae5beaa3b1482e42b8ba4770d38d4857d9b,2019-07-16 07:43:32,2019-07-16 07:43:32
2377,2.27,1.2,1.29,0.37,870.8,102.3,59.0,0.1,86cea0e799923c41b538e0e600e5a5220bdceda3,2019-07-16 07:43:32,2019-07-16 07:43:32
2378,2.52,1.2,1.49,0.58,876.6,65.4,5.0,0.1,f950c7d142e4efddb6b57943ae9a34fa47c67490,2019-07-16 07:43:32,2019-07-16 07:43:32
2379,2.34,1.2,1.96,0.1,875.8,30.3,34.0,0.1,dbd35eba48008f7065f6286dfdc90e265c6cbe96,2019-07-16 07:43:32,2019-07-16 07:43:32
2380,2.11,1.2,1.22,0.73,878.2,65.2,62.0,0.1,228cda6543d900774b264b971770d508681c1b23,2019-07-16 07:43:32,2019-07-16 07:43:32
2381,2.13,1.2,1.52,0.86,868.4,64.3,72.0,0.1,48a07ba346d28e817d1e3c1e11248460fbf6adbf,2019-07-16 07:43:32,2019-07-16 07:43:32
2382,2.33,1.2,1.48,0.62,874.0,60.2,110.0,0.1,613bbb6e5f793c67f6f78d8f6593206232b46717,2019-07-16 07:43:32,2019-07-16 07:43:32
