ID_TMatrix_V1,Df,kf,R_RI,I_RI,WaveL,dp,Np,Version,Hash,created_at,updated_at
478,2.0,1.2,1.48,0.41,868.0,37.9,57.0,0.1,c427ee209ec8f856949701e4dccdcaf6b7dbb431,2019-07-15 18:55:49,2019-07-15 18:55:49
479,1.95,1.2,1.46,0.55,871.5,20.4,69.0,0.1,fa1060110bd9ae9fc814f258d4ff441a7e5b082b,2019-07-15 18:55:49,2019-07-15 18:55:49
480,2.03,1.2,1.7,0.31,869.3,21.8,64.0,0.1,44bde4ca8242f3e0d9c283f13edc762149d46e25,2019-07-15 18:55:49,2019-07-15 18:55:49
481,1.92,1.2,1.5,0.41,871.7,31.4,70.0,0.1,8cc8781f537528dabde877016dc8ff9c12f43c0f,2019-07-15 18:55:49,2019-07-15 18:55:49
482,2.11,1.2,1.6,0.47,871.6,40.9,67.0,0.1,2cb260dfb91235e06d20a098de2bd9ce211b3eb6,2019-07-15 18:55:49,2019-07-15 18:55:49
483,1.97,1.2,1.41,0.38,869.4,36.4,73.0,0.1,ed2792aca67d9b6851652a1a565826202b73e9f4,2019-07-15 18:55:49,2019-07-15 18:55:49
484,2.07,1.2,1.4,0.45,867.7,33.5,70.0,0.1,8b371015a3a7604092ee38d80c095a4afe1a8c5a,2019-07-15 18:55:49,2019-07-15 18:55:49
485,1.93,1.2,1.63,0.43,870.5,33.6,66.0,0.1,b8a9eabe2eb2491850409b628665fc742dfd395e,2019-07-15 18:55:49,2019-07-15 18:55:49
486,1.89,1.2,1.36,0.63,868.2,41.0,60.0,0.1,cfdfe46c8a6f02e1b0b095a125dd3ea833da1694,2019-07-15 18:55:49,2019-07-15 18:55:49
487,1.92,1.2,1.43,0.4,867.2,39.5,57.0,0.1,b1569b57b3b2f2f4a25dbf102a7507e8696c7bd2,2019-07-15 18:55:49,2019-07-15 18:55:49
488,1.91,1.2,1.58,0.35,870.7,34.3,64.0,0.1,9a3cab01618517bd0d38736682d17c325254c43e,2019-07-15 18:55:49,2019-07-15 18:55:49
489,1.84,1.2,1.53,0.36,869.7,31.5,70.0,0.1,1b31e6abd212838fdd39c291666dcb977474b280,2019-07-15 18:55:49,2019-07-15 18:55:49
490,1.99,1.2,1.55,0.4,870.2,30.4,56.0,0.1,7b8152b3b1be310aa6ea4fda9aab9eb563cd08dd,2019-07-15 18:55:49,2019-07-15 18:55:49
491,1.89,1.2,1.38,0.44,866.9,36.7,65.0,0.1,91d6646c52cf3b570c1b731222fdab5601f48aab,2019-07-15 18:55:49,2019-07-15 18:55:49
492,1.82,1.2,1.39,0.28,870.1,22.9,73.0,0.1,a0b245528d32ac94b60bc6f4cd80dbce0520adea,2019-07-15 18:55:49,2019-07-15 18:55:49
493,1.87,1.2,1.53,0.25,868.8,37.1,69.0,0.1,c8bee4ec2c67797e25fede359261237c71ba60db,2019-07-15 18:55:49,2019-07-15 18:55:49
494,2.04,1.2,1.61,0.41,868.8,30.7,66.0,0.1,b609d49d3cd9de99a9230474d7d8cad9ff204e92,2019-07-15 18:55:49,2019-07-15 18:55:49
495,1.86,1.2,1.52,0.46,869.7,32.4,70.0,0.1,9557e129bed2e66751987dc7b8eec8bd7b9198fa,2019-07-15 18:55:49,2019-07-15 18:55:49
496,1.83,1.2,1.66,0.44,871.9,31.1,66.0,0.1,121e1d4ab4c74e42d4a7fbd20405f8bec750843e,2019-07-15 18:55:49,2019-07-15 18:55:49
497,2.04,1.2,1.49,0.57,871.7,22.9,78.0,0.1,2b4acba1f0215d66d57263fa642d1f5f89f06bd0,2019-07-15 18:55:49,2019-07-15 18:55:49
498,1.93,1.2,1.62,0.55,868.2,29.9,63.0,0.1,7fa6a3daa1033493be63402cccb7fd9bd284d2f1,2019-07-15 18:55:49,2019-07-15 18:55:49
499,1.96,1.2,1.54,0.52,867.7,30.7,70.0,0.1,00279f51180161a445c557f5abcc7cce563b52a4,2019-07-15 18:55:49,2019-07-15 18:55:49
500,1.91,1.2,1.49,0.35,871.4,22.1,68.0,0.1,c6d22c5163a77e4259065dd1a7884ac9f9473288,2019-07-15 18:55:49,2019-07-15 18:55:49
501,1.92,1.2,1.34,0.29,868.6,20.7,60.0,0.1,20b7d7d1cfea869d573c91c8d96dcf50d0d78434,2019-07-15 18:55:49,2019-07-15 18:55:49
502,2.13,1.2,1.39,0.4,872.0,35.3,61.0,0.1,1d1b68377e22ff5a928021e9f2826517d8e6c525,2019-07-15 18:55:49,2019-07-15 18:55:49
503,1.93,1.2,1.74,0.43,869.3,38.2,65.0,0.1,a1ba7f315f3f2c3fa055da70dec334777c6ac47a,2019-07-15 18:55:49,2019-07-15 18:55:49
504,2.07,1.2,1.54,0.37,869.9,25.9,70.0,0.1,0585f055f26a92df0849cfbc9fa823ab7ba3ff7c,2019-07-15 18:55:49,2019-07-15 18:55:49
505,2.09,1.2,1.45,0.34,866.1,34.8,68.0,0.1,c464649cf6f203f9eba7d7c214bf15d7b2008984,2019-07-15 18:55:49,2019-07-15 18:55:49
506,1.93,1.2,1.58,0.44,870.2,21.8,63.0,0.1,0f8c5435d99e24226c873f65844f19f12dbf0e72,2019-07-15 18:55:49,2019-07-15 18:55:49
507,2.02,1.2,1.39,0.56,866.2,29.5,66.0,0.1,97673adae579904cf7f75b74eaacb1ce547edef0,2019-07-15 18:55:49,2019-07-15 18:55:49
508,1.98,1.2,1.48,0.25,868.1,30.0,72.0,0.1,d733cb65ba1f946c51113a76c5379eb074a8b35d,2019-07-15 18:55:49,2019-07-15 18:55:49
509,1.83,1.2,1.49,0.42,871.0,38.0,76.0,0.1,c6376734a3f35db754c9e2c71d76c4a9d5ad6420,2019-07-15 18:55:49,2019-07-15 18:55:49
510,1.86,1.2,1.49,0.46,867.9,26.6,76.0,0.1,176dc00743cc5c235ec3cd90fef328e96986b76b,2019-07-15 18:55:49,2019-07-15 18:55:49
511,1.93,1.2,1.55,0.36,870.9,32.2,65.0,0.1,17ea04bb4f41550420d9152088e0bbea25345d96,2019-07-15 18:55:49,2019-07-15 18:55:49
512,2.16,1.2,1.59,0.28,870.1,21.9,70.0,0.1,361e8c214fe70f2ace58746996dbd56d61038710,2019-07-15 18:55:49,2019-07-15 18:55:49
513,2.06,1.2,1.58,0.46,869.1,30.6,67.0,0.1,0813ef3cc60621a047080f6db6d5ff1227f88dc9,2019-07-15 18:55:49,2019-07-15 18:55:49
514,2.04,1.2,1.48,0.29,867.2,28.2,69.0,0.1,f2973ed38603d6cfe615c7416c1be2cab71942aa,2019-07-15 18:55:49,2019-07-15 18:55:49
515,1.9,1.2,1.4,0.42,871.7,26.8,67.0,0.1,74378d31657b29fc2a2b56d50dab6ea82b2e3322,2019-07-15 18:55:49,2019-07-15 18:55:49
516,1.89,1.2,1.59,0.43,870.8,26.0,73.0,0.1,5a523419906294046b8945f1f4cd522f7208beaf,2019-07-15 18:55:49,2019-07-15 18:55:49
517,1.84,1.2,1.51,0.34,871.9,32.2,73.0,0.1,74a43a1e29e8f0b5c6b29aacc29b5f34270a24e6,2019-07-15 18:55:49,2019-07-15 18:55:49
518,1.94,1.2,1.55,0.4,872.8,27.9,69.0,0.1,cf4f1933216b1c73887333e1f4099b4f7970813a,2019-07-15 18:55:49,2019-07-15 18:55:49
519,2.13,1.2,1.46,0.35,866.1,27.7,64.0,0.1,3dbcb21d0662c95d53c50bc48755bc4057137d3f,2019-07-15 18:55:49,2019-07-15 18:55:49
520,2.0,1.2,1.53,0.47,869.8,23.6,73.0,0.1,6291c47ee6abbb6c2e601215e0493a61e210f258,2019-07-15 18:55:49,2019-07-15 18:55:49
521,2.2,1.2,1.6,0.61,869.3,27.7,69.0,0.1,cd8ef3cbad7ee013530cbf6e4baf6828716683ce,2019-07-15 18:55:49,2019-07-15 18:55:49
522,2.14,1.2,1.48,0.49,870.4,34.4,60.0,0.1,f6d3741e726944e1435546abcb8084666877ced5,2019-07-15 18:55:49,2019-07-15 18:55:49
523,2.05,1.2,1.4,0.39,873.3,32.0,74.0,0.1,3ff6ad1b69d48aa4ce9739b4384d81265a3fad0b,2019-07-15 18:55:49,2019-07-15 18:55:49
524,1.85,1.2,1.49,0.45,869.7,31.8,63.0,0.1,9d6c342d14163a433b0e4a82010e00eea6692203,2019-07-15 18:55:49,2019-07-15 18:55:49
525,2.03,1.2,1.5,0.31,870.0,37.5,69.0,0.1,28010e734d05c2aa5f424a1bd70749de8969be9d,2019-07-15 18:55:49,2019-07-15 18:55:49
526,1.97,1.2,1.42,0.46,870.3,18.9,63.0,0.1,0f9386c19a8252b6a4562278a8f878c63739aa17,2019-07-15 18:55:49,2019-07-15 18:55:49
527,1.96,1.2,1.46,0.51,868.9,32.7,72.0,0.1,94df5c086aba16607011b347e79f05aaa5ed7389,2019-07-15 18:55:49,2019-07-15 18:55:49
528,2.04,1.2,1.61,0.49,868.7,23.7,60.0,0.1,e5a3038c4afe9de27505794bef9a58c3d27d4691,2019-07-15 18:55:49,2019-07-15 18:55:49
529,2.16,1.2,1.58,0.19,869.1,33.1,64.0,0.1,3ee59a88baf79c4093e251de9897cae1d9a1d455,2019-07-15 18:55:49,2019-07-15 18:55:49
530,1.96,1.2,1.26,0.29,870.0,23.3,63.0,0.1,59a09fd96a67c536496bc020239792a5aab4658b,2019-07-15 18:55:49,2019-07-15 18:55:49
531,1.91,1.2,1.58,0.48,869.8,25.4,72.0,0.1,c8d8e260d437764ae5f2a70162c54611c47f3ec0,2019-07-15 18:55:49,2019-07-15 18:55:49
532,1.93,1.2,1.58,0.58,869.0,34.0,65.0,0.1,63c3cb7e869da48309517090afc292b39339cf69,2019-07-15 18:55:49,2019-07-15 18:55:49
533,1.98,1.2,1.63,0.51,871.0,30.1,71.0,0.1,11389c59e8206da67a149fe1c4974843f820c310,2019-07-15 18:55:49,2019-07-15 18:55:49
534,2.16,1.2,1.61,0.45,868.3,31.3,61.0,0.1,f3892cd90c0e0dea5e3a250b382fc45a4203d001,2019-07-15 18:55:49,2019-07-15 18:55:49
535,2.01,1.2,1.57,0.7,871.5,31.3,64.0,0.1,91782cb8e8a0e75931bc2cc76bafda48bb64e2d7,2019-07-15 18:55:49,2019-07-15 18:55:49
536,1.93,1.2,1.56,0.38,866.3,29.8,69.0,0.1,a1bd2293415ffa78f1b26aad5e6ef26504d406ab,2019-07-15 18:55:49,2019-07-15 18:55:49
537,1.99,1.2,1.51,0.24,870.2,30.5,69.0,0.1,5210b280cdba5663c38109f075ff7ee8bada2dc1,2019-07-15 18:55:49,2019-07-15 18:55:49
538,1.94,1.2,1.53,0.52,870.0,35.1,59.0,0.1,c53becd4af98bf92f2d42953c0ce8d2fa4b23257,2019-07-15 18:55:49,2019-07-15 18:55:49
539,2.04,1.2,1.65,0.41,868.6,31.8,67.0,0.1,2db2d0d466eac6051081190cebf06fb81d8f9897,2019-07-15 18:55:49,2019-07-15 18:55:49
540,1.95,1.2,1.49,0.41,869.8,25.2,63.0,0.1,70fe03fd7d160a8da647c2c6215f486993630b84,2019-07-15 18:55:49,2019-07-15 18:55:49
541,1.9,1.2,1.44,0.5,870.2,28.3,63.0,0.1,a23826f07b467dd165cd75ce85436e1395c410dd,2019-07-15 18:55:49,2019-07-15 18:55:49
542,1.99,1.2,1.58,0.34,869.3,26.5,63.0,0.1,51c95bf67a69a5b27cf850846fa8ca2aa88654ef,2019-07-15 18:55:49,2019-07-15 18:55:49
543,2.08,1.2,1.47,0.45,868.4,21.5,76.0,0.1,adc3c5019a9861e214728f13d9de0b6973ee52a6,2019-07-15 18:55:49,2019-07-15 18:55:49
544,2.11,1.2,1.69,0.31,869.9,30.8,64.0,0.1,4dab3d1efa8a9801e23c8854d6b3b4cf9e947ba1,2019-07-15 18:55:49,2019-07-15 18:55:49
545,1.89,1.2,1.26,0.26,875.3,30.3,65.0,0.1,f9f5b2c0071bd6c577ae36f0450c5d9b40a81953,2019-07-15 18:55:49,2019-07-15 18:55:49
546,2.05,1.2,1.27,0.5,869.1,23.2,66.0,0.1,5c40181bd8130872efca20defd03144fe4f541ff,2019-07-15 18:55:49,2019-07-15 18:55:49
547,1.98,1.2,1.47,0.29,865.7,34.8,71.0,0.1,1d5bf8991e4d0899d71d7d64687df05c10eb188c,2019-07-15 18:55:49,2019-07-15 18:55:49
548,2.09,1.2,1.59,0.44,873.3,29.0,61.0,0.1,af75b5477e312e1e37809f1b9aa5b021df12ba1c,2019-07-15 18:55:49,2019-07-15 18:55:49
549,1.86,1.2,1.54,0.46,869.2,29.6,72.0,0.1,0a2f82d9d794bc49b4a7fc0be38de50abaf0ce09,2019-07-15 18:55:49,2019-07-15 18:55:49
550,1.9,1.2,1.4,0.23,868.9,29.1,66.0,0.1,c6ae36888933e5ab4b7eca2c01fd31c5063dbf4e,2019-07-15 18:55:49,2019-07-15 18:55:49
551,1.97,1.2,1.31,0.45,868.7,29.3,57.0,0.1,fc29c2f7fcb3b75a5dac10581c2f87321eeb4335,2019-07-15 18:55:49,2019-07-15 18:55:49
552,1.98,1.2,1.49,0.35,868.5,35.9,67.0,0.1,f767afdabf6ddef990002c30cc694f5e13e51ae2,2019-07-15 18:55:49,2019-07-15 18:55:49
553,1.92,1.2,1.51,0.41,869.7,28.1,61.0,0.1,82c6d0d2ac68a8df2be8b5393a45b637bfbba219,2019-07-15 18:55:49,2019-07-15 18:55:49
554,2.02,1.2,1.59,0.42,872.8,32.1,73.0,0.1,a2002394c5ef30c5edfe5b40e8f7471517369b90,2019-07-15 18:55:49,2019-07-15 18:55:49
555,1.88,1.2,1.52,0.39,865.8,19.9,60.0,0.1,392cf2f646bff53f12189107ac2fcff82dde62e9,2019-07-15 18:55:49,2019-07-15 18:55:49
556,1.96,1.2,1.46,0.45,872.6,28.7,66.0,0.1,3e43ea623ad9abb45747d96b07cb8e1a3b584ba1,2019-07-15 18:55:49,2019-07-15 18:55:49
557,2.01,1.2,1.43,0.3,870.8,37.3,63.0,0.1,99c6868739e61fd3847fcd141f38438cedd2fc3a,2019-07-15 18:55:49,2019-07-15 18:55:49
558,1.83,1.2,1.46,0.36,870.0,26.1,66.0,0.1,fc87b675f1b43a8492df807925cf2e728799fb88,2019-07-15 18:55:49,2019-07-15 18:55:49
559,1.81,1.2,1.59,0.46,869.7,22.4,63.0,0.1,9a7a97affd90f59af3da8d6b31664da8269ef31f,2019-07-15 18:55:49,2019-07-15 18:55:49
560,2.04,1.2,1.59,0.45,870.1,23.3,67.0,0.1,af0898bd8b0e60f0c85e2efafc09ff8ba1739492,2019-07-15 18:55:49,2019-07-15 18:55:49
561,2.07,1.2,1.39,0.39,868.5,25.2,70.0,0.1,5f60de85804bb92338dfd25fb609baa6187904fa,2019-07-15 18:55:49,2019-07-15 18:55:49
562,1.96,1.2,1.6,0.32,868.4,28.8,67.0,0.1,4792846cc9a7b9a61d6971baf421178f1a37f78a,2019-07-15 18:55:49,2019-07-15 18:55:49
563,1.9,1.2,1.43,0.32,872.5,33.2,67.0,0.1,ad2573bb71f96792a861a8581991d09d663cc6c1,2019-07-15 18:55:49,2019-07-15 18:55:49
564,1.91,1.2,1.33,0.46,871.6,29.0,69.0,0.1,cbdc1bbdf27a1e58d0a2c349516ef43ba8aa19a2,2019-07-15 18:55:49,2019-07-15 18:55:49
565,1.94,1.2,1.48,0.42,869.0,25.4,66.0,0.1,2e16b8fca0cbc1b74434679b1ed36a26240a4278,2019-07-15 18:55:49,2019-07-15 18:55:49
566,2.07,1.2,1.58,0.39,872.8,32.4,64.0,0.1,99fc3a0b407aa0459916fb45bb0e0303be787ca1,2019-07-15 18:55:49,2019-07-15 18:55:49
567,1.97,1.2,1.43,0.48,871.0,17.5,61.0,0.1,0cbe413c50e42b72adb72da2b7f745e0da860bc9,2019-07-15 18:55:49,2019-07-15 18:55:49
568,1.88,1.2,1.18,0.36,867.5,29.7,70.0,0.1,1351d26dc2c759224cbef4dd97ba345fe36b7166,2019-07-15 18:55:49,2019-07-15 18:55:49
569,1.82,1.2,1.51,0.16,869.9,30.0,64.0,0.1,4a58ffa0642efb6b59dd55871ecb0fb167f2bad3,2019-07-15 18:55:49,2019-07-15 18:55:49
570,2.04,1.2,1.51,0.37,869.7,28.6,71.0,0.1,0c89cfe1d479120a1b50390c1af3ed1d9ace604c,2019-07-15 18:55:49,2019-07-15 18:55:49
571,1.92,1.2,1.6,0.63,865.5,24.8,72.0,0.1,5d5f130ac6e44d684b7efec75d9c737dfe7b5cb5,2019-07-15 18:55:49,2019-07-15 18:55:49
572,2.03,1.2,1.68,0.5,871.1,23.0,68.0,0.1,f23b40695fe0181011333d7f72d9e3bb66ab1aab,2019-07-15 18:55:49,2019-07-15 18:55:49
573,2.03,1.2,1.42,0.46,871.8,27.0,73.0,0.1,a5c50856a2d957fc19e9bf38119a44b9e0243802,2019-07-15 18:55:49,2019-07-15 18:55:49
574,2.1,1.2,1.63,0.48,870.5,32.8,63.0,0.1,e2b831f341d7385cc5d1f838f64cbb5e3f37110e,2019-07-15 18:55:49,2019-07-15 18:55:49
575,1.97,1.2,1.62,0.47,869.7,34.7,63.0,0.1,d4764579df3f109fd8eb9d59a354271cf9a48f98,2019-07-15 18:55:49,2019-07-15 18:55:49
576,2.06,1.2,1.53,0.29,867.8,29.3,71.0,0.1,0dda313e52907ada9f8653ac7a0779525d20326e,2019-07-15 18:55:49,2019-07-15 18:55:49
577,1.84,1.2,1.49,0.52,873.4,23.2,63.0,0.1,1714140b8924e5a212f770b8a1f5e3259ccac67d,2019-07-15 18:55:49,2019-07-15 18:55:49
578,1.92,1.2,1.57,0.3,871.0,35.8,62.0,0.1,4139c30c2ba27a6ab691a6644ee93f774b27a72d,2019-07-15 18:55:49,2019-07-15 18:55:49
579,1.85,1.2,1.51,0.32,868.8,18.0,61.0,0.1,6316ad23f43e43c1a260ae00ba03acd4ade8ccb8,2019-07-15 18:55:49,2019-07-15 18:55:49
580,2.13,1.2,1.46,0.46,869.1,35.4,62.0,0.1,f936d11c15e39c9a4cfec5bb2f276beb2bf70ef4,2019-07-15 18:55:49,2019-07-15 18:55:49
581,1.91,1.2,1.56,0.49,866.9,34.8,67.0,0.1,e42d393d5c020379d8fa91a0e8acde9d0732e2ce,2019-07-15 18:55:49,2019-07-15 18:55:49
582,1.88,1.2,1.41,0.22,870.7,33.2,73.0,0.1,a887240b45fadcf38587256bf2855b905b1fce99,2019-07-15 18:55:49,2019-07-15 18:55:49
583,2.07,1.2,1.32,0.46,872.8,26.8,60.0,0.1,b7f7bb5ae41591874947d2cd026a9a44b1533a61,2019-07-15 18:55:49,2019-07-15 18:55:49
584,2.01,1.2,1.44,0.54,870.3,36.1,66.0,0.1,8ea0b3fe6ce9ed24d979461162f5d48e8898f480,2019-07-15 18:55:49,2019-07-15 18:55:49
585,2.05,1.2,1.48,0.48,867.9,32.8,63.0,0.1,74a92a959bf076c84e5c3bc9fe4bb76e2a166426,2019-07-15 18:55:49,2019-07-15 18:55:49
586,2.09,1.2,1.58,0.36,870.6,31.8,63.0,0.1,9d1442b0bca203bed3400902c3bd562bd30f3895,2019-07-15 18:55:49,2019-07-15 18:55:49
587,1.91,1.2,1.55,0.4,871.0,27.6,65.0,0.1,eaefc4becfcb323d6a390d167620e02b19947724,2019-07-15 18:55:49,2019-07-15 18:55:49
588,1.82,1.2,1.3,0.37,872.4,24.2,68.0,0.1,e751aafec1cb3e4e19992db8ecfdcf7c336baea8,2019-07-15 18:55:49,2019-07-15 18:55:49
589,2.03,1.2,1.69,0.4,871.1,32.8,61.0,0.1,795af1cd1e3019d556d2d7684040b198e9146ab8,2019-07-15 18:55:49,2019-07-15 18:55:49
590,2.12,1.2,1.54,0.44,871.0,31.0,76.0,0.1,b9edfeb801faf73e7886f92d14cfdec1b899b3f0,2019-07-15 18:55:49,2019-07-15 18:55:49
591,1.84,1.2,1.27,0.4,871.0,28.7,61.0,0.1,553082c5edac86a7ae8ad7870eb5a17881b07a20,2019-07-15 18:55:49,2019-07-15 18:55:49
592,1.94,1.2,1.53,0.45,869.3,44.5,67.0,0.1,cc6f989be812a065eead14a5eaa6fbb88496100d,2019-07-15 18:55:49,2019-07-15 18:55:49
593,1.94,1.2,1.56,0.38,870.9,31.3,62.0,0.1,dfd3b901b36bb76598d2e49e46e8cf3d7a34d0ec,2019-07-15 18:55:49,2019-07-15 18:55:49
594,1.92,1.2,1.53,0.62,872.5,28.0,65.0,0.1,22bcf4e40ecffc2ed917f41d6386c02eb9aea2a5,2019-07-15 18:55:49,2019-07-15 18:55:49
595,2.0,1.2,1.43,0.26,870.8,27.4,62.0,0.1,c49812fbcc5ba9f1498999f8c3c8fa82b7558978,2019-07-15 18:55:49,2019-07-15 18:55:49
596,1.92,1.2,1.43,0.43,869.9,20.5,64.0,0.1,b4c700ed6c30df55b27a788d300b38cc863fbc52,2019-07-15 18:55:49,2019-07-15 18:55:49
597,2.13,1.2,1.46,0.37,874.3,37.2,65.0,0.1,53ad87220358134976cd88d9c819c9bf50951b62,2019-07-15 18:55:49,2019-07-15 18:55:49
598,1.91,1.2,1.27,0.32,868.9,36.7,64.0,0.1,77d5cf8350b38220483519d50a406fbcc7c3853a,2019-07-15 18:55:49,2019-07-15 18:55:49
599,2.01,1.2,1.38,0.27,871.8,27.2,80.0,0.1,eac714642b965f99039c8cd792ddb4028eb018b7,2019-07-15 18:55:49,2019-07-15 18:55:49
600,2.21,1.2,1.54,0.49,870.6,27.5,75.0,0.1,4fd0457e1656a2598326874c30d5637e62938483,2019-07-15 18:55:49,2019-07-15 18:55:49
601,1.9,1.2,1.48,0.5,869.3,37.4,79.0,0.1,cbf55496538547dd398e221fad62a7d4c8edbcb6,2019-07-15 18:55:49,2019-07-15 18:55:49
602,1.99,1.2,1.47,0.63,871.5,25.7,62.0,0.1,ff92cf3bb8d790f616dc8f07f0b5ceb4a105ee18,2019-07-15 18:55:49,2019-07-15 18:55:49
603,1.93,1.2,1.61,0.31,870.2,28.8,67.0,0.1,3fc9aa2ab507fa8ceb8653184c6df1db3b96fc69,2019-07-15 18:55:49,2019-07-15 18:55:49
604,1.99,1.2,1.55,0.31,869.1,31.6,58.0,0.1,f6fbe406722b2971451620e3bbac266e63b07876,2019-07-15 18:55:49,2019-07-15 18:55:49
605,1.87,1.2,1.48,0.48,873.4,34.9,69.0,0.1,9b0c55de60dedb2f795c290969565e2e6a22e0fe,2019-07-15 18:55:49,2019-07-15 18:55:49
606,1.92,1.2,1.41,0.26,872.4,25.8,70.0,0.1,18e7e407d46c05479bf8897eba849f3921e0efbb,2019-07-15 18:55:49,2019-07-15 18:55:49
607,1.95,1.2,1.44,0.49,869.8,31.6,66.0,0.1,1f58d6743ba5b0a5ffcf99897d6cad1a54b4f6ce,2019-07-15 18:55:49,2019-07-15 18:55:49
608,1.96,1.2,1.46,0.46,870.4,24.8,66.0,0.1,5b58c845fa4d7064a4688f8a51812eb7bef8dc4e,2019-07-15 18:55:49,2019-07-15 18:55:49
609,1.96,1.2,1.5,0.38,869.0,33.9,63.0,0.1,0c431e63ba1d9d6a779d70f4052efada29c35f8e,2019-07-15 18:55:49,2019-07-15 18:55:49
610,1.85,1.2,1.52,0.56,871.3,32.1,62.0,0.1,de5b820dcd9ced5a6d02f6e37261f9656f51410f,2019-07-15 18:55:49,2019-07-15 18:55:49
611,1.85,1.2,1.62,0.4,870.8,24.0,71.0,0.1,782082b70f6076db02650b27be46fbcf24a01eb2,2019-07-15 18:55:49,2019-07-15 18:55:49
612,2.07,1.2,1.48,0.2,871.3,24.6,61.0,0.1,82cefb69af3b32461523134c78242ca65ce3e6a2,2019-07-15 18:55:49,2019-07-15 18:55:49
613,1.99,1.2,1.49,0.28,870.7,29.6,60.0,0.1,fe138f556a5fda7c36d14a4dcd4bdad4c71e332a,2019-07-15 18:55:49,2019-07-15 18:55:49
614,2.01,1.2,1.46,0.55,872.0,28.6,65.0,0.1,384825b88d7ab9bf5fd8bde6e1a458b9973d56ad,2019-07-15 18:55:49,2019-07-15 18:55:49
615,2.04,1.2,1.38,0.31,871.4,25.0,68.0,0.1,8d529011a76f42f45a290a9a2641caa33b6065f3,2019-07-15 18:55:49,2019-07-15 18:55:49
616,2.03,1.2,1.37,0.21,868.3,28.2,64.0,0.1,43e5af20e2497380a3e980a27915485ab403e0d5,2019-07-15 18:55:49,2019-07-15 18:55:49
617,1.82,1.2,1.58,0.44,875.9,30.1,67.0,0.1,37f01099cadd836ffc8876a30bf6030ac95f3171,2019-07-15 18:55:49,2019-07-15 18:55:49
618,1.97,1.2,1.51,0.13,869.4,26.7,61.0,0.1,56b895cd8799b5ca434f32652b0cc6802be71e96,2019-07-15 18:55:49,2019-07-15 18:55:49
619,2.0,1.2,1.74,0.45,868.7,35.9,72.0,0.1,9266f050416bbc6ee115bf21d02397a4d2a4c7c1,2019-07-15 18:55:49,2019-07-15 18:55:49
620,2.01,1.2,1.51,0.52,868.0,34.3,63.0,0.1,65a61a010d1d4888c15942be7c5ce7c2d4b0b163,2019-07-15 18:55:49,2019-07-15 18:55:49
621,2.02,1.2,1.43,0.52,865.9,22.9,56.0,0.1,c9eed79c1bfaab7e2735edd4e51d9a6164d72312,2019-07-15 18:55:49,2019-07-15 18:55:49
622,1.88,1.2,1.28,0.56,866.8,36.1,61.0,0.1,a11fd6e1e328d16edc935b2fe469ce6d18e84da8,2019-07-15 18:55:49,2019-07-15 18:55:49
623,1.93,1.2,1.5,0.54,870.5,29.9,65.0,0.1,3098b608b15986520b5dbc714b496e10c4c589d6,2019-07-15 18:55:49,2019-07-15 18:55:49
624,1.85,1.2,1.61,0.45,868.1,20.1,68.0,0.1,9a091ed50c5f6e251aef977c44945068c4c4e19c,2019-07-15 18:55:49,2019-07-15 18:55:49
625,1.93,1.2,1.67,0.26,872.4,32.1,72.0,0.1,0e783c881a96edf1cb79cc1b19b497854ed845c7,2019-07-15 18:55:49,2019-07-15 18:55:49
626,2.05,1.2,1.58,0.37,870.1,34.4,71.0,0.1,c1c065c068c6e9a89c5ea242b1f7070898df70eb,2019-07-15 18:55:49,2019-07-15 18:55:49
627,1.94,1.2,1.61,0.39,871.6,31.0,65.0,0.1,2850e66d146cb2c7471b1918fc32b9870bbe76ae,2019-07-15 18:55:49,2019-07-15 18:55:49
628,2.06,1.2,1.59,0.24,872.4,29.2,60.0,0.1,361c80c645c30e2dadd669abe7989931d6cc5549,2019-07-15 18:55:49,2019-07-15 18:55:49
629,1.85,1.2,1.42,0.34,866.0,27.5,63.0,0.1,6b46e21df2e7a08bbae08707ef7011e96b38e256,2019-07-15 18:55:49,2019-07-15 18:55:49
630,1.92,1.2,1.62,0.41,870.5,35.6,68.0,0.1,a50feb90094b134a4479f0cd08a9d0bc238b3b22,2019-07-15 18:55:49,2019-07-15 18:55:49
631,2.0,1.2,1.56,0.39,872.1,26.7,74.0,0.1,e503e679d78cb7b13bfdaebcd34ec5f6615079ad,2019-07-15 18:55:49,2019-07-15 18:55:49
632,1.97,1.2,1.45,0.26,869.5,29.3,75.0,0.1,70a36fcc237cf554045cef36ef18536170116669,2019-07-15 18:55:49,2019-07-15 18:55:49
633,1.88,1.2,1.48,0.39,869.0,35.6,68.0,0.1,ec4d34130ddb547af429df8d08622b84e8d38710,2019-07-15 18:55:49,2019-07-15 18:55:49
634,1.93,1.2,1.73,0.29,868.1,30.7,74.0,0.1,02bbbdfe16defcd4f0a00cb1151abf7e3a37e083,2019-07-15 18:55:49,2019-07-15 18:55:49
635,2.19,1.2,1.66,0.49,871.0,21.1,68.0,0.1,eb7929b7527adcc342072e85596375966f11a2e7,2019-07-15 18:55:49,2019-07-15 18:55:49
636,1.81,1.2,1.5,0.3,867.3,35.0,63.0,0.1,a87d785093e434827c8654b79e5341ce07628080,2019-07-15 18:55:49,2019-07-15 18:55:49
